,TEXT,label,Contains URL,Contains Monetary Characters,Classification
3484,"hello, my love! how goes that day ? i wish your well and fine babe and hope that you find some job prospects. i miss you, boytoy ... *a teasing kiss*
",0,0,0,not spam
3485,"tell my  bad character which u dnt lik in me. i'll try to change in  &lt;#&gt; . i ll add tat 2 my new year resolution. waiting for ur reply.be frank...good morning.
",0,0,0,not spam
3486,"no:-)i got rumour that you going to buy apartment in chennai:-)
",0,0,0,not spam
3487,"yeah, probably earlier than that
",0,0,0,not spam
3488,"change windows logoff sound..
",0,0,0,not spam
3489,"still i have not checked it da. . .
",0,0,0,not spam
3490,"i'm also came to room.
",0,0,0,not spam
3491,"huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  
",0,0,0,not spam
3492,"ok.
",0,0,0,not spam
3493,"i will reach office around  &lt;decimal&gt; . &amp; my mobile have problem. you cann't get my voice. so call you asa i'll free
",0,0,1,not spam
3494,"cool, text me when you head out
",0,0,0,not spam
3495,"you are being contacted by our dating service by someone you know! to find out who it is, call from a land line 09050000878. pobox45w2tg150p
",1,0,0,spam
3496,"wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text
",1,0,0,spam
3497,"happy birthday... may u find ur prince charming soon n dun work too hard...
",0,0,0,not spam
3498,"oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served
",0,1,0,not spam
3499,"you said to me before i went back to bed that you can't sleep for anything.
",0,0,0,not spam
3500,"i hope you arnt pissed off but id would really like to see you tomorrow. love me xxxxxxxxxxxxxx
",0,0,0,not spam
3501,"dorothy@kiefer.com (bank of granite issues strong-buy) explosive pick for our members *****up over 300% *********** nasdaq symbol cdgt that is a $5.00 per..
",1,1,0,spam
3502,"says the  &lt;#&gt;  year old with a man and money. i'm down to my last  &lt;#&gt; . still waiting for that check.
",0,0,1,not spam
3503,"i will come to ur home now
",0,1,0,not spam
3504,"free any day but i finish at 6 on mon n thurs...
",0,0,1,not spam
3505,"will you be here for food
",0,0,0,not spam
3506,"life alle mone,eppolum oru pole allalo
",0,0,0,not spam
3507,"nite...
",0,0,0,not spam
3508,"two fundamentals of cool life: ""walk, like you are the king""...! or ""walk like you dont care,whoever is the king""!... gud nyt
",0,0,0,not spam
3509,"camera quite good, 10.1mega pixels, 3optical and 5digital dooms. have a lovely holiday, be safe and i hope you hav a good journey! happy new year to you both! see you in a couple of weeks! 
",0,0,0,not spam
3510,"hi petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
",0,0,0,not spam
3511,"i just saw ron burgundy captaining a party boat so yeah
",0,0,0,not spam
3512,"i'm serious. you are in the money base
",0,0,1,not spam
3513,"already one guy loving you:-.
",0,0,0,not spam
3514,"staff of placement training in amrita college.
",0,0,0,not spam
3515,"i always chat with you. in fact i need money can you raise me?
",0,0,1,not spam
3516,"i'm job profile seems like bpo..
",0,0,0,not spam
3517,"well, i was about to give up cos they all said no they didn‘t do one nighters. i persevered and found one but it is very cheap so i apologise in advance. it is just somewhere to sleep isnt it?
",0,0,0,not spam
3518,"so you think i should actually talk to him? not call his boss in the morning? i went to this place last year and he told me where i could go and get my car fixed cheaper. he kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.
",0,1,0,not spam
3519,"are you willing to go for apps class.
",0,0,0,not spam
3520,"hanging out with my brother and his family
",0,0,0,not spam
3521,"no it will reach by 9 only. she telling she will be there. i dont know
",0,0,0,not spam
3522,"hey... are you going to quit soon? xuhui and i working till end of the month 
",0,0,0,not spam
3523,"im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! u 4give me? i think u shldxxxx
",0,0,0,not spam
3524,"try neva mate!!
",0,0,0,not spam
3525,"yeah that'd pretty much be the best case scenario
",0,0,0,not spam
3526,"i not free today i haf 2 pick my parents up tonite...
",0,0,1,not spam
3527,"""hey babe! far 2 spun-out 2 spk at da mo... dead 2 da wrld. been sleeping on da sofa all day, had a cool nytho, tx 4 fonin hon, call 2mwen im bk frmcloud 9! j x""
",0,0,0,not spam
3528,"should i send you naughty pix? :)
",0,0,0,not spam
3529,"you are a £1000 winner or guaranteed caller prize, this is our final attempt to contact you! to claim call 09071517866 now! 150ppmpobox10183bhamb64xe
",1,0,1,spam
3530,"xmas & new years eve tickets are now on sale from the club, during the day from 10am till 8pm, and on thurs, fri & sat night this week. they're selling fast!
",1,0,0,spam
3531,"tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?
",0,0,0,not spam
3532,"prepare to be pounded every night...
",0,0,0,not spam
3533,"actually, my mobile is full of msg. and i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.
",0,0,0,not spam
3534,"sorry, i'll call later
",0,0,0,not spam
3535,"good evening! how are you?
",0,0,0,not spam
3536,"i'm at home. please call
",0,0,0,not spam
3537,"oic cos me n my sis got no lunch today my dad went out... so dunno whether 2 eat in sch or wat...
",0,0,0,not spam
3538,"mmmmm ... it was sooooo good to wake to your words this morning, my love!! mmmm fuck ... i love you too, my lion ... *devouring kiss from across the sea*
",0,0,0,not spam
3539,"we are pleased to inform that your application for airtel broadband is processed successfully. your installation will happen within 3 days.
",0,0,0,not spam
3540,"what happen dear. why you silent. i am tensed
",0,0,0,not spam
3541,"i'll get there at 3, unless you guys want me to come some time sooner
",0,1,0,not spam
3542,"if you are not coughing then its nothing
",0,0,0,not spam
3543,"ü come lt 25 n pass to me lar
",0,1,0,not spam
3544,"i'm e person who's doing e sms survey...
",0,0,0,not spam
3545,"lol ok ill try to send. be warned sprint is dead slow. you'll prolly get it tomorrow
",0,0,0,not spam
3546,"thank you meet you monday
",0,0,0,not spam
3547,"so is th gower mate which is where i am!?! how r u man? all is good in wales ill b back morrow. c u this wk? who was the msg 4?  random!
",0,0,0,not spam
3548,"rock yr chik. get 100's of filthy films &xxx pics on yr phone now. rply filth to 69669. saristar ltd, e14 9yt 08701752560. 450p per 5 days. stop2 cancel
",1,0,0,spam
3549,"single line with a big meaning::::: ""miss anything 4 ur ""best life"" but, don't miss ur best life for anything... gud nyt...
",0,0,0,not spam
3550,"i got like $ &lt;#&gt; , i can get some more later though. get whatever you feel like
",0,0,0,not spam
3551,"dad wanted to talk about the apartment so i got a late start, omw now
",0,0,0,not spam
3552,"i love you both too :-)
",0,0,0,not spam
3553,"lol u still feeling sick?
",0,0,0,not spam
3554,"din i tell u jus now 420
",0,0,0,not spam
3555,"am up to my eyes in philosophy
",0,0,0,not spam
3556,"from next month get upto 50% more calls 4 ur standard network charge 2 activate call 9061100010 c wire3.net 1st4terms pobox84 m26 3uz cost £1.50 min mobcudb more
",1,0,0,spam
3557,"ok lor. i'm in town now lei.
",0,0,0,not spam
3558,"i had it already..sabarish asked me to go..
",0,0,0,not spam
3559,"no da. . vijay going to talk in jaya tv
",0,0,0,not spam
3560,"urgent! we are trying to contact u todays draw shows that you have won a £800 prize guaranteed. call 09050000460 from land line. claim j89. po box245c2150pm
",1,0,1,spam
3561,"lol i know! hey someone did a great inpersonation of flea on the forums. i love it!
",0,0,0,not spam
3562,"text banneduk to 89555 to see! cost 150p textoperator g696ga 18+ xxx
",1,0,0,spam
3563,"still chance there. if you search hard you will get it..let have a try :)
",0,0,0,not spam
3564,"auction round 4. the highest bid is now £54. next maximum bid is £71. to bid, send bids e. g. 10 (to bid £10) to 83383. good luck.
",1,0,0,spam
3565,"do you always celebrate ny's with your family ?
",0,0,0,not spam
3566,"we know taj mahal as symbol of love. but the other lesser known facts 1. mumtaz was shahjahan's 4th wife, out of his 7 wifes. 2. shahjahan killed mumtaz's husband to marry her. 3. mumtaz died in her  &lt;#&gt; th delivery. 4. he then married mumtaz's sister. question arises where the hell is the love?:-| -the great hari-
",0,0,0,not spam
3567,"its ok..come to my home it vl nice to meet and v can chat..
",0,1,0,not spam
3568,"collect your valentine's weekend to paris inc flight & hotel + £200 prize guaranteed! text: paris to no: 69101. www.rtf.sphosting.com
",1,1,1,spam
3569,"sent me de webadres for geting salary slip
",0,0,0,not spam
3570,"she's fine. sends her greetings
",0,0,0,not spam
3571,"customer loyalty offer:the new nokia6650 mobile from only £10 at txtauction! txt word: start to no: 81151 & get yours now! 4t&ctxt tc 150p/mtmsg
",1,1,1,spam
3572,"but you dint in touch with me.
",0,0,0,not spam
3573,"yup, leaving right now, be back soon
",0,0,0,not spam
3574,"you won't believe it but it's true. it's incredible txts! reply g now to learn truly amazing things that will blow your mind. from o2fwd only 18p/txt
",1,1,1,spam
3575,"yeah sure i'll leave in a min
",0,0,0,not spam
3576,"and do you have any one that can teach me how to ship cars.
",0,0,0,not spam
3577,"the sign of maturity is not when we start saying big things.. but actually it is, when we start understanding small things... *have a nice evening* bslvyl
",0,0,0,not spam
3578,"yeah confirmed for you staying at  that weekend
",0,0,0,not spam
3579,"they said ü dun haf passport or smth like dat.. or ü juz send to my email account..  
",0,0,1,not spam
3580,"multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.
",0,0,0,not spam
3581,"have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. have a great morning
",0,0,0,not spam
3582,"ard 4 lor...
",0,0,0,not spam
3583,"you are right. meanwhile how's project twins comin up
",0,1,0,not spam
3584,"i sent your maga that money yesterday oh.
",0,0,1,not spam
3585,"hi 07734396839 ibh customer loyalty offer: the new nokia6600 mobile from only £10 at txtauction!txt word:start to no:81151 & get yours now!4t&
",1,0,1,spam
3586,"heart is empty without love.. mind is empty without wisdom.. eyes r empty without dreams &amp; life is empty without frnds.. so alwys be in touch. good night &amp; sweet dreams
",0,0,0,not spam
3587,"i am hot n horny and willing i live local to you - text a reply to hear strt back from me 150p per msg netcollex ltdhelpdesk: 02085076972 reply stop to end
",1,0,0,spam
3588,"our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).
",0,0,0,not spam
3589,"if you were/are free i can give. otherwise nalla adi entey nattil kittum
",0,1,1,not spam
3590,"i've sent my wife your text. after we buy them she'll tell you what to do. so just relax. we should go get them this wkend.
",0,0,0,not spam
3591,"i am in escape theatre now. . going to watch kavalan in a few minutes
",0,0,0,not spam
3592,"how much would it cost to hire a hitman
",0,0,0,not spam
3593,"i anything lor...
",0,0,0,not spam
3594,"sorry, i'll call later
",0,0,0,not spam
3595,"do you want a new nokia 3510i colour phone delivered tomorrow? with 200 free minutes to any mobile + 100 free text + free camcorder reply or call 08000930705
",1,0,1,spam
3596,"huh but i cant go 2 ur house empty handed right?
",0,0,0,not spam
3597,"good morning princess! happy new year!
",0,0,0,not spam
3598,"congratulations you've won. you're a winner in our august £1000 prize draw. call 09066660100 now. prize code 2309.
",1,0,1,spam
3599,"aight, we'll head out in a few
",0,0,0,not spam
3600,"then wat r u doing now? busy wif work?
",0,0,0,not spam
3601,"i know you mood off today
",0,0,0,not spam
3602,"jay told me already, will do
",0,0,0,not spam
3603,"cps is causing the outages to conserve energy.
",0,0,0,not spam
3604,"i'm not sure, i was just checking out what was happening around the area
",0,0,0,not spam
3605,"hey morning what you come to ask:-) pa...
",0,1,0,not spam
3606,"jordan got voted out last nite!
",0,0,0,not spam
3607,"that means you got an a in epi, she.s fine. she.s here now.
",0,0,0,not spam
3608,"i have no idea where you are
",0,0,0,not spam
3609,"pls come quick cant bare this.
",0,1,0,not spam
3610,"joy's father is john. then john is the ____ of joy's father. if u ans ths you hav  &lt;#&gt;  iq. tis s ias question try to answer.
",0,0,0,not spam
3611,"call me. i m unable to cal. lets meet bhaskar, and deep
",0,0,0,not spam
3612,"no. i.ll meet you in the library
",0,0,0,not spam
